1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
GSK3B	21.70256615	19.62243652	20.2933445	21.03714752	18.39925766	21.32526016	20.65733528	20.26906204	20.45135689	20.39332199	20.69344902	21.08569717	21.58343506	18.29965591	21.69361877	21.27565765	21.11292648	22.05420876	21.43303299	22.07887459	21.740448	18.83802414	21.2623558	19.32859802	21.88226128	22.28669739	20.32743073	20.03937912	18.8807869	19.14805603	20.29449081	19.18227196	21.38627052	21.3273983	19.06098557	20.16757965	21.29444313	21.72329903	21.78352737	21.34286308	18.84850883	20.45975494	19.88421631	20.06186485	18.81941986	20.79113579	20.89625168	21.68525887
GNAQ	24.03439522	23.14887619	23.37954521	26.37987518	25.58227539	24.95020294	24.44543839	24.40288544	22.36548996	25.74314308	24.11917877	25.88799667	25.02373314	22.9071064	25.46007729	24.21608353	24.78805542	25.89108467	25.01431465	24.86131287	24.42707253	23.29221344	23.87717628	25.44360542	25.29810143	25.49871826	25.90421486	26.24510384	24.88292313	23.45989037	20.01918983	24.38692856	25.2519455	24.2323513	23.17474937	21.16991997	24.23549461	23.84527206	25.62170601	24.830019	25.11799049	23.00787163	24.36826324	24.98359299	22.51809311	23.0353508	25.31077385	24.25889587
GDI2	25.73114777	25.77137756	25.92492676	25.13375092	25.37112617	25.48394585	26.27698326	26.15875053	26.00915337	25.07230568	25.67694092	25.35430527	24.22964096	25.34004211	25.14285278	25.0146122	24.94797516	24.89841461	24.89458084	25.31257439	25.33302879	25.45625877	25.30330086	25.58617592	25.1231308	25.28855705	24.89342308	25.6453476	24.69274712	25.5215416	25.76407814	25.27024269	25.43793488	24.81685066	25.02403069	24.95571136	25.06595421	25.0175457	25.56380844	25.37805557	25.14922523	25.07144737	25.61638641	25.43815804	25.43453598	25.68613625	25.95082474	25.85117149
EMD	21.40862465	20.72841454	20.90631485	21.00607491	19.48225594	22.36415482	20.02765465	20.04500198	21.62662697	20.33012009	21.67495346	20.59400368	21.71326447	19.88425636	20.7113781	21.98144341	19.2507	22.24042511	22.2170887	22.16836739	22.10373688	19.06874847	21.37555695	21.29513168	21.3687439	21.86710358	19.64356422	21.19026756	20.16627502	19.5261364	19.50499725	21.10367203	21.59290695	20.42113113	19.77938843	19.93521309	22.20176888	22.86245728	22.34575844	19.60609436	22.41144562	21.14369202	20.37968445	20.92933083	21.13370323	20.72211838	19.99741364	19.52264214
SERPINB9	19.84613228	21.21879578	19.20692444	19.89953995	19.03671837	19.83454323	20.81156158	20.17210388	21.37952805	23.41015244	20.6933651	19.70682907	21.06309128	19.26616669	22.21756172	21.52902794	19.65177345	20.71079254	21.32030869	20.22262573	19.99905968	18.97156334	20.22141838	22.14619064	19.93327713	21.64332771	19.12119293	20.14001083	21.27503395	19.0111351	19.16189194	20.99658966	21.94295692	20.44701767	20.20866776	20.2129879	22.00720406	21.13476944	21.81632233	20.5250473	20.3367691	19.60958481	20.24119186	21.61441231	19.63191414	20.14829063	19.76502037	21.84682083
ST13	23.84278107	24.67168617	24.16507339	23.90416908	23.82318306	23.43440819	24.15367699	24.70059967	23.81489563	23.85338593	24.20254517	23.90444565	24.14771271	24.59069443	24.28693771	24.53569984	24.17333221	23.44050407	23.79312706	23.84345245	24.22721863	24.3249855	23.68324661	23.70419312	23.71208954	23.88380814	23.74990845	23.85652351	23.54769135	24.49020386	24.97626877	24.57455826	24.39591026	22.86808395	23.7092514	23.89319229	23.03764915	22.96794891	22.88392067	23.42085457	23.46101379	23.11076164	23.91451645	23.47963524	24.61862946	25.46154594	23.84440994	24.13218307
RPL14	21.28410149	22.08511543	22.37774467	22.44290924	22.60697746	23.32237434	22.37421989	23.01203918	23.53694344	21.68649864	22.95601273	22.52814674	23.15987968	22.36094284	22.197155	22.71588326	21.82919693	19.53491211	22.03660965	22.28525925	22.17511559	22.17353058	22.65197754	22.49526405	21.86120796	21.12748337	22.18912315	21.7079258	23.83258057	22.42480659	23.50579071	22.61330986	22.63225174	23.03315163	22.11416626	22.24527931	22.70172119	21.8639698	21.60774612	22.35153961	22.64535141	22.81168556	21.92372131	22.38060188	22.21980858	22.93409157	22.51354599	22.46883965
CCT8	25.60651016	25.58172989	25.70617104	25.71452713	25.44812012	25.77125168	25.60746956	25.69580269	25.48093033	25.18997383	25.72369576	25.51406479	25.99836731	25.93222237	25.52707291	25.81538391	25.65804482	25.76703835	25.76184845	25.93442917	25.72231483	25.73959351	25.76729012	25.31416702	25.73342514	25.76397705	25.80119324	25.37984276	25.65411568	25.59770012	25.62644958	25.70070648	25.50072479	25.41319084	24.78810692	24.64751625	25.02550888	25.17725372	25.18914413	25.33121872	24.7056179	24.48419189	24.72801018	25.31668854	25.08423805	25.70514297	25.09152031	25.13566971
CCT4	25.26527786	24.9769249	25.42188263	25.39603996	25.35097313	25.93777657	25.69633484	25.55540657	24.8033638	25.05171394	25.42736053	25.24612045	25.56888962	25.31513405	25.17344666	25.28943634	25.45572662	25.66158295	25.49698257	25.70485306	25.3368454	25.8916626	25.24310875	25.16614723	25.73804665	25.37610245	25.78416634	25.31713676	25.34550095	25.5759449	24.91688728	25.51556969	25.66976929	24.65097046	24.66887665	24.42297363	24.53492737	24.34048462	25.14852715	25.6584816	24.91757011	24.99606323	25.38096428	25.40369797	25.41535187	25.22247124	24.89887619	25.0359478
ATP1A2	20.49870491	22.41129112	22.36150551	22.06371689	22.56115913	20.57460785	22.7585144	21.74349213	21.0188961	25.02850533	21.59846115	22.36155891	19.08480835	20.58356857	24.50203133	20.86581993	21.72808266	20.84306335	20.39425468	22.55267143	21.77832222	21.48102379	20.56541443	22.12294197	21.8718853	21.33046532	20.40801239	21.82143211	20.42987251	22.12757683	21.6037674	20.53673935	20.18154144	20.21271706	20.53412819	21.68170357	22.8339901	19.54302406	20.58470917	19.53087234	21.4541893	20.48402596	22.61862946	22.94722748	20.26399612	19.81420326	22.7691288	20.42932701
FXR1	20.52967072	19.40400314	22.91351318	19.70451927	20.00915337	20.15737152	22.16379929	21.94820786	22.16968346	19.18919754	21.35600662	20.64553452	21.95695114	20.61525726	21.50673485	20.99243164	22.07152939	22.21794701	19.77892876	22.28155708	20.75117302	22.18610191	22.1369915	21.89345169	21.77788162	19.0297451	19.55468941	22.09458351	19.79181671	19.90108109	21.98039818	21.69968987	21.13514519	23.17438507	22.44992828	22.41679001	23.16255569	21.15724182	20.01608276	19.84135056	20.35839272	20.31791878	20.02227402	19.81924438	20.35732841	22.06104851	20.76561165	22.11825943
RAB5C	23.02658081	23.63721466	23.45148849	23.34948921	23.37384796	23.21839142	23.25378609	23.55379677	22.82811165	23.42201042	23.919981	23.82900238	22.54342461	22.84141922	23.32950783	22.94265175	23.42098236	23.17418671	23.3085537	23.26241302	23.12003326	23.41712379	23.29642105	23.08581161	23.694767	23.80990219	23.21992683	23.47667122	23.49387169	24.26706696	23.31395912	24.1709671	23.89421082	23.29052734	22.86891365	22.98031044	23.47159576	23.31215858	23.66133881	22.78966904	23.45701027	23.22852516	23.10126877	23.56674194	23.82191849	23.71040726	23.6521759	24.32676888
RAB7A	24.56923676	24.45261955	24.88478661	25.46054649	25.11151695	25.37524223	25.34536552	25.40295029	24.7957058	25.19741821	25.36379242	25.24912643	25.21133614	24.50948143	24.92206955	24.65436172	24.81381989	24.95309258	24.79133987	25.03896332	25.02892685	24.56732368	25.16909409	24.91957092	24.98810959	24.98015404	24.95726204	25.00671577	25.29561615	25.04726791	24.91829872	25.52184105	25.7207756	25.54689598	24.52892113	24.3698616	24.95260429	25.04055214	25.77693367	24.96697235	24.84570313	24.48781395	25.36836433	25.23352242	25.53026199	25.0052166	25.42927742	25.54445267
PLCD1	19.91518021	20.70099258	20.11951637	20.59116173	22.73119545	19.94979095	22.46806908	22.66051292	19.78709412	20.84597206	18.77792931	19.57323074	20.71077728	19.69052124	22.89875603	19.39160347	19.53931618	18.60921478	21.05924034	20.17896271	22.87904739	19.80516624	19.24329758	22.60652542	19.94447327	19.82376862	19.38482857	19.19144249	19.88142395	23.12779808	19.28319931	19.53493309	20.92985725	19.66147423	19.87697601	20.50317574	20.32306862	20.10484314	20.18383789	19.62390327	19.11347961	20.28071976	21.0301857	23.57427025	20.4470768	20.22477913	22.81868362	20.14498901
NOVA1	21.50808334	21.101408	19.57666206	20.33005333	21.35858536	21.95826149	21.15893936	19.6852417	20.90323257	21.50081635	21.56732368	20.14724159	22.03452873	18.84565735	22.2254982	21.78108788	19.43599319	21.61809158	21.04179764	21.33478165	19.73469162	19.36745071	21.10891151	22.89757538	21.71087074	22.14357758	19.97145844	22.14036751	22.90901375	19.81057167	21.14973068	21.55968857	22.57968903	21.0314045	19.57938194	19.47386742	23.0457859	22.1799221	21.94613838	20.4835186	21.92632866	21.01977921	20.18840408	19.98982048	21.31860542	20.13571358	22.75601006	21.84479332
GALK1	22.15597916	22.44720459	21.86287308	20.06135559	20.16121101	21.09730721	20.65420151	20.05723572	19.49616432	18.95770073	20.22924995	20.64172745	19.93824577	20.12055397	22.41730499	19.0327816	20.16913223	19.63869667	21.71690941	21.89866257	22.16278648	19.5939312	19.45520592	19.95385361	22.01161194	22.18186378	19.9279995	20.41391754	18.72535515	22.17867661	19.43882179	20.58532906	19.56498909	21.38949776	22.86906433	20.61481476	20.95169258	21.38036156	20.74765205	19.78798485	19.77818489	20.80360031	19.25159836	20.96810913	19.62115669	20.16265106	19.29445457	19.15028954
MECP2	20.95340347	21.33445358	21.86215401	21.59909821	21.34900284	22.58648491	20.4605751	21.90705109	21.59181213	21.72583961	21.96066856	22.29170799	22.38700676	21.92864418	20.95354652	21.87011719	21.94023514	22.19231606	21.80903816	21.38490105	19.15005493	21.4329319	21.74685669	21.84337425	21.78156853	21.60041428	22.47738838	21.32344627	22.29431915	20.22529221	21.72729301	21.04153061	21.20806503	21.58072472	20.48399353	20.17630577	21.85319519	21.89163589	21.56713676	21.08099937	19.92799759	20.75759888	19.94875717	21.60611916	21.82275391	21.55749321	19.51306915	20.22626114
HCFC1	22.13592911	22.5487957	22.5442276	22.70292664	22.63254166	22.49697113	22.16579437	22.71527672	22.72352791	20.81425858	22.91188622	19.93675804	21.94956207	23.14799309	19.51727104	22.31525993	19.64254189	22.76164055	22.79465485	22.57049942	22.13241768	22.78727913	20.20508766	20.88124275	20.07174873	21.02726936	21.93958855	22.37869835	23.21163368	22.17682076	22.29431915	22.38595581	20.6434288	20.61859894	22.48303604	23.15424919	18.9166069	20.44421387	22.55807686	19.03331947	22.90851784	20.43915176	22.96726227	22.16913223	22.59980202	22.85399437	22.00586891	22.23034477
ALDH3A2	19.39751816	20.51230431	20.09046745	21.57543373	19.88994789	20.552845	19.83385849	21.79693222	19.73033714	20.33034325	21.07920074	19.63698578	20.80175591	20.77313995	20.00615501	19.45845795	19.44931984	20.18000412	19.65856934	19.44641876	20.03969955	19.61712074	21.2488308	20.34366417	20.41497803	21.18040657	20.08051109	21.22843742	20.10028458	20.78087234	19.15445518	20.12482834	20.01395988	19.51945496	20.36789131	20.18808174	20.1902523	19.64932823	19.77775383	20.49012375	20.85096359	21.38072205	20.09304428	19.45840263	19.61322212	19.63103676	21.82355881	20.81499863
ALDH5A1	20.47270012	21.06592178	19.90877151	19.15176582	19.8023243	20.26905441	20.07052803	20.28888321	19.96261024	24.15769196	21.71791458	19.61876488	19.91555786	18.82036209	23.02609253	21.07247734	19.21763229	21.82473755	21.31240845	21.07057953	19.27297401	19.49031448	20.81845284	22.61560249	22.07156181	23.15444946	20.08717728	22.47077751	21.45231819	19.76702309	20.19988823	22.37700462	22.92257881	18.97224236	20.37692261	19.42191696	23.2101326	20.62846184	22.531744	20.22000504	19.90272141	19.49931335	20.05614853	22.60946083	19.83327484	22.16183281	23.17246246	22.73597336
HSD17B4	22.31035805	22.0023365	22.11085701	22.53805733	22.37787819	22.43160629	21.86657524	22.03210831	21.75906181	22.79159737	21.85117531	22.06798935	22.30346107	21.55187416	23.09060097	22.52864647	22.32734489	22.77400398	22.55863762	22.29843712	21.99351692	21.38453293	22.15736771	23.0287571	21.78316689	21.89640999	22.74365616	23.12257767	22.20347214	21.47476768	21.09911919	22.58267784	22.55583382	22.35221291	22.89206123	22.6376133	23.30368423	22.99514008	23.1187191	22.25026131	23.3378334	22.84299088	22.72696114	22.83352661	22.47486687	22.15189934	23.17412567	22.97058487
GPM6A	19.52087975	18.62635231	20.19900703	19.11064911	22.12918282	20.92331696	23.52480316	23.23344803	20.62597466	22.52137947	20.76091957	22.09545326	24.54350853	19.90558434	19.35671997	22.30270958	25.10369682	20.99676514	21.82444763	20.46117401	20.21979904	20.16579056	20.33225632	20.29081917	22.18951416	22.7685833	20.61740112	20.28290367	22.28065109	23.53112411	20.63680267	20.08744431	23.53694344	23.49935722	24.11791039	20.71455574	19.79674911	22.59662056	23.11553192	19.92615128	23.00523376	20.93395615	21.08599854	19.76303291	20.85898781	20.06007195	22.25245667	19.9568615
HDGF	22.04816628	23.11120605	23.98849869	22.72311211	22.69304466	20.3439827	22.10546303	22.72075462	23.29879951	21.81604958	22.65046692	22.49604416	23.41789627	23.79530907	22.10197449	23.36679649	23.22947884	22.38750648	22.460289	21.68341827	22.03935623	22.75054169	22.53167152	20.34352112	22.59368324	21.39173508	22.56525612	21.27934837	23.22455597	21.90190697	23.2506237	22.51402855	20.32697296	22.82857704	23.0010128	22.93678856	20.65628052	22.73741913	22.0139637	20.33534241	22.71881294	20.13622284	22.66839027	22.44902039	23.80143929	23.09911919	19.73766708	22.69869423
HNRNPA3	20.5781765	22.84601784	22.4342041	23.74375916	22.34218025	22.52001381	21.78763771	21.85346222	22.40929794	22.40623856	22.36511612	22.70533371	25.1349659	24.7137146	23.94681549	24.73557091	24.64284325	24.48707771	23.49435997	23.59457207	23.28135872	23.53575897	24.0826149	22.63717079	23.60840034	23.14886093	25.09534836	22.30866432	23.55039406	23.17197418	22.82409477	23.24147224	23.61009216	25.277071	23.41015244	23.61593819	23.44442749	23.80360985	22.5375843	23.88362312	23.20843697	23.75755692	23.16628456	19.29724503	23.06705475	21.17502975	19.82255363	19.95425606
PGD	24.73231316	24.49032593	24.64718819	24.26728058	24.81396675	24.77685738	24.22978783	24.65638161	24.1936264	23.8094101	24.61705971	25.0669384	24.72598457	24.37563896	25.23194885	24.69136429	24.94583511	24.85936928	25.20825195	25.24655533	24.81626511	24.74909019	24.84258842	24.78920174	25.03573799	24.99425125	24.9615078	24.86031723	24.42611313	24.53368187	24.19084167	24.89180183	24.68271065	24.74103355	24.03816795	24.33654022	23.61076736	24.47407341	24.33626747	24.99778748	24.79133987	23.68013763	23.57980347	24.26363182	23.77866364	19.93528557	24.32141113	24.43300819
HNRNPM	24.02504349	24.06052208	24.60235214	23.866745	23.51231766	24.18404388	23.81928825	24.14234734	23.93102837	22.39558411	23.39178658	23.33142281	25.35904121	25.16882706	23.40106392	24.79887199	24.39630127	24.4063282	24.2903862	24.29935837	24.07798004	24.77700806	24.33626747	23.05986214	23.4772892	22.5937748	24.30284882	23.5447464	24.52444458	23.60206985	24.05109024	23.42764664	21.87286186	25.14592743	24.87290955	25.01865005	24.00872612	24.41066933	23.42777443	24.90935135	23.8735199	24.51839256	23.88082314	23.70345497	23.74949837	23.71324348	22.61186981	22.12177277
RAP1GDS1	21.26882362	21.23426819	21.43527412	21.57805443	20.40715981	21.69684792	19.57755661	21.46931267	21.13577271	20.71012306	20.8670311	21.96582031	19.85906982	21.57833099	22.62756157	21.55159187	21.90613365	21.73256111	20.06072998	21.72100639	21.39372635	21.00429153	21.94660187	22.18716049	21.79193497	22.18628311	19.94083977	19.38798141	19.99677849	19.54884529	19.39175606	21.59258842	22.20505524	20.91622353	21.18156052	21.34721947	20.79044151	21.58357239	21.9275589	21.52664185	20.82643318	21.17708588	21.36436844	21.4354763	19.50677872	21.40670586	21.95030975	22.01638031
ARHGDIA	25.36091614	24.43866539	25.00859833	23.83422089	23.90269852	24.34041595	24.61487198	24.31934547	24.20582962	24.42387009	24.41351318	24.44947433	25.09361649	24.81870461	25.65984344	24.25666618	24.94962311	24.27049255	24.07471657	24.27575874	24.67578316	24.28277206	24.13891411	24.56389427	23.94610214	24.78586388	24.25587463	24.59360313	24.17729187	24.93827057	24.81078339	24.20545769	24.65441704	20.22642136	24.28383255	24.17173004	23.79213333	23.89171028	23.96314049	24.63848495	24.11155701	24.42758369	24.44714165	24.3358593	24.61610603	24.69816399	24.74196053	24.4964962
HNRNPF	22.70611382	22.10894394	23.36506271	22.01617622	21.58274651	23.36812973	23.51267815	23.58634758	23.06220245	19.31857681	23.30382347	23.08856392	22.93268585	23.9752636	22.40296364	23.06245041	22.6450882	22.93135262	22.78726006	20.10443687	23.24642372	22.99538231	22.98415756	19.70418739	19.87633133	20.40592766	22.61602783	19.99780083	22.58051682	22.59532356	23.65195656	20.15115929	20.06136894	22.66583443	22.77303886	20.42112732	23.56244087	19.57078362	20.09833717	22.92139816	23.21308899	23.18431664	23.35474396	20.5888443	23.44215012	23.56975746	19.00734711	20.61306572
HRSP12	20.98535347	23.55039406	19.86530304	19.35421944	19.58195114	19.96146965	22.71611404	19.90494347	23.74416924	22.6065712	20.44910049	20.27080536	19.47423172	19.77000046	20.36982536	19.91674614	20.24548721	18.42430115	19.62469864	20.23595238	23.28996468	23.51219559	20.71192169	20.56972504	19.63958931	19.91832542	20.35141373	22.36866379	19.71364212	20.79185486	23.75297356	20.6089344	20.28245926	19.8006115	20.45342445	19.0520916	20.42029762	22.94927597	20.5709877	20.78163338	23.26112366	19.79498863	21.52748299	19.91051102	23.10511208	23.78516579	20.4533062	22.20515823
CAPZA1	24.04710197	23.10053062	23.45525551	24.05796242	24.13578796	23.35501289	23.88595009	24.12911987	23.35984421	24.00547409	24.07095528	23.44050407	23.1939106	23.98180962	23.20130539	23.36733055	23.85623932	23.85414696	24.04859924	23.50506401	23.93030548	24.08269691	23.88082314	23.69657326	23.6996479	23.53326416	23.65436172	23.40379715	23.05961418	23.88929749	23.84622955	23.52264977	23.6806736	23.62477684	24.0587883	24.05763245	24.41654396	23.93984032	24.46513176	24.38732338	23.77464867	23.98502731	24.79714012	24.44569016	24.57824898	24.28135872	24.58938026	23.64834023
